userid, idIoTagent, quality, 400, sample_timestamp, 09:13:08, received timestamp, 16/06:13:11, Message length, 20.867
userid, idIoTagent, quality, 400, sample_timestamp, 14:29:25, received timestamp, 16/11:30:13, Message length, 22.333
userid, idIoTagent, quality, 400, sample_timestamp, 14:29:37, received timestamp, 16/11:30:13, Message length, 22.333
userid, idIoTagent, quality, 400, sample_timestamp, 14:29:49, received timestamp, 16/11:30:13, Message length, 22.333
userid, idIoTagent, quality, 400, sample_timestamp, 14:30:01, received timestamp, 16/11:30:13, Message length, 22.333
userid, idIoTagent, quality, 400, sample_timestamp, 14:30:12, received timestamp, 16/11:30:13, Message length, 22.333
userid, idIoTagent, light, 568.3333333333334, sample_timestamp, 09:13:08, received timestamp, 16/06:13:11, Message length, 20.867
userid, idIoTagent, light, 568.4493670886077, sample_timestamp, 09:13:08, received timestamp, 16/06:13:11, Message length, 20.867
userid, idIoTagent, light, 569.8314606741574, sample_timestamp, 09:13:09, received timestamp, 16/06:13:11, Message length, 20.867
userid, idIoTagent, light, 569.7727272727274, sample_timestamp, 09:13:10, received timestamp, 16/06:13:11, Message length, 20.867
userid, idIoTagent, light, 569.7247706422019, sample_timestamp, 09:13:11, received timestamp, 16/06:13:11, Message length, 20.867
userid, idIoTagent, light, 563.8865546218487, sample_timestamp, 09:13:12, received timestamp, 16/06:13:17, Message length, 20.867
userid, idIoTagent, light, 566.0852713178294, sample_timestamp, 09:13:13, received timestamp, 16/06:13:17, Message length, 20.867
userid, idIoTagent, light, 567.5539568345324, sample_timestamp, 09:13:14, received timestamp, 16/06:13:17, Message length, 20.867
userid, idIoTagent, light, 569.5973154362417, sample_timestamp, 09:13:15, received timestamp, 16/06:13:17, Message length, 20.867
userid, idIoTagent, light, 569.2138364779873, sample_timestamp, 09:13:16, received timestamp, 16/06:13:17, Message length, 20.867
userid, idIoTagent, light, 568.5355029585799, sample_timestamp, 09:13:17, received timestamp, 16/06:13:23, Message length, 20.867
userid, idIoTagent, light, 681.3268156424582, sample_timestamp, 09:13:19, received timestamp, 16/06:13:23, Message length, 20.867
userid, idIoTagent, light, 807.4338624338625, sample_timestamp, 09:13:20, received timestamp, 16/06:13:23, Message length, 20.867
userid, idIoTagent, light, 887.6381909547738, sample_timestamp, 09:13:21, received timestamp, 16/06:13:23, Message length, 20.867
userid, idIoTagent, light, 980.5263157894736, sample_timestamp, 09:13:23, received timestamp, 16/06:13:23, Message length, 20.867
userid, idIoTagent, light, 880.87899543379, sample_timestamp, 09:13:24, received timestamp, 16/06:13:30, Message length, 20.733
userid, idIoTagent, light, 553.6572052401746, sample_timestamp, 09:13:25, received timestamp, 16/06:13:30, Message length, 20.733
userid, idIoTagent, light, 568.2635983263598, sample_timestamp, 09:13:27, received timestamp, 16/06:13:30, Message length, 20.733
userid, idIoTagent, light, 568.0722891566265, sample_timestamp, 09:13:28, received timestamp, 16/06:13:30, Message length, 20.733
userid, idIoTagent, light, 567.5806451612902, sample_timestamp, 09:13:30, received timestamp, 16/06:13:30, Message length, 20.733
userid, idIoTagent, light, 567.9878048780488, sample_timestamp, 09:13:30, received timestamp, 16/06:13:42, Message length, 26.875
userid, idIoTagent, light, 569.3309859154931, sample_timestamp, 09:13:33, received timestamp, 16/06:13:42, Message length, 26.875
userid, idIoTagent, light, 568.7376237623762, sample_timestamp, 09:13:35, received timestamp, 16/06:13:42, Message length, 26.875
userid, idIoTagent, light, 569.293893129771, sample_timestamp, 09:13:38, received timestamp, 16/06:13:42, Message length, 26.875
userid, idIoTagent, light, 566.7857142857142, sample_timestamp, 09:13:41, received timestamp, 16/06:13:42, Message length, 26.875
userid, idIoTagent, light, 566.2696335078534, sample_timestamp, 09:13:45, received timestamp, 16/06:13:57, Message length, 28.714
userid, idIoTagent, light, 566.6742081447965, sample_timestamp, 09:13:49, received timestamp, 16/06:13:57, Message length, 28.714
userid, idIoTagent, light, 569.5019920318725, sample_timestamp, 09:13:54, received timestamp, 16/06:13:57, Message length, 28.714
userid, idIoTagent, light, 572.1951219512194, sample_timestamp, 09:13:56, received timestamp, 16/06:13:57, Message length, 28.714
userid, idIoTagent, light, 569.3442622950819, sample_timestamp, 09:13:57, received timestamp, 16/06:13:57, Message length, 28.714
userid, idIoTagent, light, 568.6111111111111, sample_timestamp, 09:13:59, received timestamp, 16/06:14:07, Message length, 26.875
userid, idIoTagent, light, 569.8762376237623, sample_timestamp, 09:14:00, received timestamp, 16/06:14:07, Message length, 26.875
userid, idIoTagent, light, 571.198347107438, sample_timestamp, 09:14:02, received timestamp, 16/06:14:07, Message length, 26.875
userid, idIoTagent, light, 571.3297872340426, sample_timestamp, 09:14:04, received timestamp, 16/06:14:07, Message length, 26.875
userid, idIoTagent, light, 571.4285714285713, sample_timestamp, 09:14:07, received timestamp, 16/06:14:07, Message length, 26.875
userid, idIoTagent, light, 571.1878453038674, sample_timestamp, 09:14:09, received timestamp, 16/06:14:20, Message length, 28.714
userid, idIoTagent, light, 571.2810945273633, sample_timestamp, 09:14:12, received timestamp, 16/06:14:20, Message length, 28.714
userid, idIoTagent, light, 570.0565610859729, sample_timestamp, 09:14:14, received timestamp, 16/06:14:20, Message length, 28.714
userid, idIoTagent, light, 571.6597510373444, sample_timestamp, 09:14:17, received timestamp, 16/06:14:20, Message length, 28.714
userid, idIoTagent, light, 573.1451612903226, sample_timestamp, 09:14:20, received timestamp, 16/06:14:20, Message length, 28.714
userid, idIoTagent, light, 570.0, sample_timestamp, 09:14:48, received timestamp, 16/06:14:51, Message length, 20.067
userid, idIoTagent, light, 569.9050632911393, sample_timestamp, 09:14:48, received timestamp, 16/06:14:51, Message length, 20.067
userid, idIoTagent, light, 569.8314606741574, sample_timestamp, 09:14:49, received timestamp, 16/06:14:51, Message length, 20.067
userid, idIoTagent, light, 569.7727272727274, sample_timestamp, 09:14:50, received timestamp, 16/06:14:51, Message length, 20.067
userid, idIoTagent, light, 569.7247706422019, sample_timestamp, 09:14:51, received timestamp, 16/06:14:51, Message length, 20.067
userid, idIoTagent, light, 569.6848739495798, sample_timestamp, 09:14:52, received timestamp, 16/06:14:57, Message length, 20.867
userid, idIoTagent, light, 569.2054263565892, sample_timestamp, 09:14:53, received timestamp, 16/06:14:57, Message length, 20.867
userid, idIoTagent, light, 569.2086330935252, sample_timestamp, 09:14:54, received timestamp, 16/06:14:57, Message length, 20.867
userid, idIoTagent, light, 568.8255033557048, sample_timestamp, 09:14:55, received timestamp, 16/06:14:57, Message length, 20.867
userid, idIoTagent, light, 568.8522012578616, sample_timestamp, 09:14:56, received timestamp, 16/06:14:57, Message length, 20.867
userid, idIoTagent, light, 568.8757396449704, sample_timestamp, 09:14:57, received timestamp, 16/06:15:03, Message length, 20.867
userid, idIoTagent, light, 568.8966480446928, sample_timestamp, 09:14:59, received timestamp, 16/06:15:03, Message length, 20.867
userid, idIoTagent, light, 568.6111111111111, sample_timestamp, 09:15:00, received timestamp, 16/06:15:03, Message length, 20.867
userid, idIoTagent, light, 566.6206030150753, sample_timestamp, 09:15:01, received timestamp, 16/06:15:03, Message length, 20.867
userid, idIoTagent, light, 567.5717703349283, sample_timestamp, 09:15:03, received timestamp, 16/06:15:03, Message length, 20.867
userid, idIoTagent, light, 562.9223744292237, sample_timestamp, 09:15:04, received timestamp, 16/06:15:10, Message length, 20.933
userid, idIoTagent, light, 517.2489082969432, sample_timestamp, 09:15:05, received timestamp, 16/06:15:10, Message length, 20.933
userid, idIoTagent, light, 355.1046025104602, sample_timestamp, 09:15:07, received timestamp, 16/06:15:10, Message length, 20.933
userid, idIoTagent, light, 286.57630522088357, sample_timestamp, 09:15:08, received timestamp, 16/06:15:10, Message length, 20.933
userid, idIoTagent, light, 472.9838709677419, sample_timestamp, 09:15:10, received timestamp, 16/06:15:10, Message length, 20.933
userid, idIoTagent, light, 469.01960784313735, sample_timestamp, 09:15:11, received timestamp, 16/06:15:19, Message length, 23.091
userid, idIoTagent, light, 484.2957746478874, sample_timestamp, 09:15:13, received timestamp, 16/06:15:19, Message length, 23.091
userid, idIoTagent, light, 568.0494505494505, sample_timestamp, 09:15:14, received timestamp, 16/06:15:19, Message length, 23.091
userid, idIoTagent, light, 568.7837837837839, sample_timestamp, 09:15:16, received timestamp, 16/06:15:19, Message length, 23.091
userid, idIoTagent, light, 568.4160305343512, sample_timestamp, 09:15:18, received timestamp, 16/06:15:19, Message length, 23.091
userid, idIoTagent, light, 568.5264900662252, sample_timestamp, 09:15:20, received timestamp, 16/06:15:31, Message length, 22.417
userid, idIoTagent, light, 568.6111111111111, sample_timestamp, 09:15:23, received timestamp, 16/06:15:31, Message length, 22.417
userid, idIoTagent, light, 568.3769633507853, sample_timestamp, 09:15:25, received timestamp, 16/06:15:31, Message length, 22.417
userid, idIoTagent, light, 568.1872037914693, sample_timestamp, 09:15:28, received timestamp, 16/06:15:31, Message length, 22.417
userid, idIoTagent, light, 143.62554112554113, sample_timestamp, 09:15:31, received timestamp, 16/06:15:31, Message length, 22.417
userid, idIoTagent, light, 569.9601593625498, sample_timestamp, 09:15:34, received timestamp, 16/06:15:41, Message length, 23.0
userid, idIoTagent, light, 572.1951219512194, sample_timestamp, 09:15:36, received timestamp, 16/06:15:41, Message length, 23.0
userid, idIoTagent, light, 571.2295081967213, sample_timestamp, 09:15:37, received timestamp, 16/06:15:41, Message length, 23.0
userid, idIoTagent, light, 571.4506172839506, sample_timestamp, 09:15:39, received timestamp, 16/06:15:41, Message length, 23.0
userid, idIoTagent, light, 571.0148514851485, sample_timestamp, 09:15:40, received timestamp, 16/06:15:41, Message length, 23.0
userid, idIoTagent, light, 572.5, sample_timestamp, 09:20:24, received timestamp, 16/06:20:28, Message length, 20.0
userid, idIoTagent, light, 573.5443037974684, sample_timestamp, 09:20:25, received timestamp, 16/06:20:28, Message length, 20.0
userid, idIoTagent, light, 573.061797752809, sample_timestamp, 09:20:26, received timestamp, 16/06:20:28, Message length, 20.0
userid, idIoTagent, light, 573.2575757575759, sample_timestamp, 09:20:27, received timestamp, 16/06:20:28, Message length, 20.0
userid, idIoTagent, light, 573.4174311926606, sample_timestamp, 09:20:28, received timestamp, 16/06:20:28, Message length, 20.0
userid, idIoTagent, light, 572.5840336134454, sample_timestamp, 09:20:29, received timestamp, 16/06:20:34, Message length, 20.733
userid, idIoTagent, light, 572.3255813953489, sample_timestamp, 09:20:30, received timestamp, 16/06:20:34, Message length, 20.733
userid, idIoTagent, light, 572.5179856115109, sample_timestamp, 09:20:31, received timestamp, 16/06:20:34, Message length, 20.733
userid, idIoTagent, light, 568.0536912751679, sample_timestamp, 09:20:32, received timestamp, 16/06:20:34, Message length, 20.733
userid, idIoTagent, light, 568.12893081761, sample_timestamp, 09:20:33, received timestamp, 16/06:20:34, Message length, 20.733
userid, idIoTagent, light, 568.1952662721893, sample_timestamp, 09:20:34, received timestamp, 16/06:20:40, Message length, 20.867
userid, idIoTagent, light, 567.9329608938548, sample_timestamp, 09:20:36, received timestamp, 16/06:20:40, Message length, 20.867
userid, idIoTagent, light, 568.3068783068783, sample_timestamp, 09:20:37, received timestamp, 16/06:20:40, Message length, 20.867
userid, idIoTagent, light, 568.3542713567839, sample_timestamp, 09:20:38, received timestamp, 16/06:20:40, Message length, 20.867
userid, idIoTagent, light, 566.7464114832536, sample_timestamp, 09:20:39, received timestamp, 16/06:20:40, Message length, 20.867
userid, idIoTagent, light, 567.9109589041096, sample_timestamp, 09:20:41, received timestamp, 16/06:20:47, Message length, 20.867
userid, idIoTagent, light, 567.7183406113537, sample_timestamp, 09:20:42, received timestamp, 16/06:20:47, Message length, 20.867
userid, idIoTagent, light, 568.0230125523012, sample_timestamp, 09:20:44, received timestamp, 16/06:20:47, Message length, 20.867
userid, idIoTagent, light, 568.0722891566265, sample_timestamp, 09:20:45, received timestamp, 16/06:20:47, Message length, 20.867
userid, idIoTagent, light, 567.5806451612902, sample_timestamp, 09:20:47, received timestamp, 16/06:20:47, Message length, 20.867
userid, idIoTagent, light, 568.5211267605634, sample_timestamp, 09:20:50, received timestamp, 16/06:20:56, Message length, 21.5
userid, idIoTagent, light, 568.7837837837839, sample_timestamp, 09:20:53, received timestamp, 16/06:20:56, Message length, 21.5
userid, idIoTagent, light, 566.6666666666667, sample_timestamp, 09:35:01, received timestamp, 16/06:35:05, Message length, 20.8
userid, idIoTagent, light, 566.9936708860761, sample_timestamp, 09:35:02, received timestamp, 16/06:35:05, Message length, 20.8
userid, idIoTagent, light, 567.2471910112359, sample_timestamp, 09:35:02, received timestamp, 16/06:35:05, Message length, 20.8
userid, idIoTagent, light, 566.868686868687, sample_timestamp, 09:35:03, received timestamp, 16/06:35:05, Message length, 20.8
userid, idIoTagent, light, 567.0871559633028, sample_timestamp, 09:35:04, received timestamp, 16/06:35:05, Message length, 20.8
userid, idIoTagent, light, 566.3025210084033, sample_timestamp, 09:35:05, received timestamp, 16/06:35:10, Message length, 20.867
userid, idIoTagent, light, 565.6395348837209, sample_timestamp, 09:35:06, received timestamp, 16/06:35:10, Message length, 20.867
userid, idIoTagent, light, 565.8992805755396, sample_timestamp, 09:35:07, received timestamp, 16/06:35:10, Message length, 20.867
userid, idIoTagent, light, 565.7382550335572, sample_timestamp, 09:35:08, received timestamp, 16/06:35:10, Message length, 20.867
userid, idIoTagent, light, 566.3207547169811, sample_timestamp, 09:35:10, received timestamp, 16/06:35:10, Message length, 20.867
userid, idIoTagent, light, 566.1538461538461, sample_timestamp, 09:35:11, received timestamp, 16/06:35:17, Message length, 20.8
userid, idIoTagent, light, 566.3268156424581, sample_timestamp, 09:35:12, received timestamp, 16/06:35:17, Message length, 20.8
userid, idIoTagent, light, 566.1772486772487, sample_timestamp, 09:35:13, received timestamp, 16/06:35:17, Message length, 20.8
userid, idIoTagent, light, 565.464824120603, sample_timestamp, 09:35:15, received timestamp, 16/06:35:17, Message length, 20.8
userid, idIoTagent, light, 568.9473684210526, sample_timestamp, 09:35:16, received timestamp, 16/06:35:17, Message length, 20.8
userid, idIoTagent, light, 568.9611872146119, sample_timestamp, 09:35:17, received timestamp, 16/06:35:23, Message length, 20.733
userid, idIoTagent, light, 568.9737991266375, sample_timestamp, 09:35:19, received timestamp, 16/06:35:23, Message length, 20.733
userid, idIoTagent, light, 568.744769874477, sample_timestamp, 09:35:20, received timestamp, 16/06:35:23, Message length, 20.733
userid, idIoTagent, light, 568.995983935743, sample_timestamp, 09:35:22, received timestamp, 16/06:35:23, Message length, 20.733
userid, idIoTagent, light, 569.4354838709677, sample_timestamp, 09:35:23, received timestamp, 16/06:35:23, Message length, 20.733
userid, idIoTagent, light, 567.9878048780488, sample_timestamp, 09:35:24, received timestamp, 16/06:35:27, Message length, 20.867
userid, idIoTagent, light, 568.2352941176472, sample_timestamp, 09:35:24, received timestamp, 16/06:35:27, Message length, 20.867
userid, idIoTagent, light, 567.4590163934425, sample_timestamp, 09:35:25, received timestamp, 16/06:35:27, Message length, 20.867
userid, idIoTagent, light, 567.7112676056339, sample_timestamp, 09:35:26, received timestamp, 16/06:35:27, Message length, 20.867
userid, idIoTagent, light, 567.9012345679012, sample_timestamp, 09:35:27, received timestamp, 16/06:35:27, Message length, 20.867
userid, idIoTagent, light, 569.3131868131868, sample_timestamp, 09:35:28, received timestamp, 16/06:35:32, Message length, 20.867
userid, idIoTagent, light, 568.7376237623762, sample_timestamp, 09:35:28, received timestamp, 16/06:35:32, Message length, 20.867
userid, idIoTagent, light, 568.2657657657658, sample_timestamp, 09:35:29, received timestamp, 16/06:35:32, Message length, 20.867
userid, idIoTagent, light, 568.3471074380166, sample_timestamp, 09:35:30, received timestamp, 16/06:35:32, Message length, 20.867
userid, idIoTagent, light, 568.8549618320611, sample_timestamp, 09:35:31, received timestamp, 16/06:35:32, Message length, 20.867
userid, idIoTagent, light, 568.0673758865248, sample_timestamp, 09:35:32, received timestamp, 16/06:35:38, Message length, 20.8
userid, idIoTagent, light, 569.2880794701987, sample_timestamp, 09:35:34, received timestamp, 16/06:35:38, Message length, 20.8
userid, idIoTagent, light, 569.6428571428571, sample_timestamp, 09:35:35, received timestamp, 16/06:35:38, Message length, 20.8
userid, idIoTagent, light, 568.6111111111111, sample_timestamp, 09:35:36, received timestamp, 16/06:35:38, Message length, 20.8
userid, idIoTagent, light, 568.646408839779, sample_timestamp, 09:35:37, received timestamp, 16/06:35:38, Message length, 20.8
userid, idIoTagent, light, 568.979057591623, sample_timestamp, 09:35:38, received timestamp, 16/06:35:45, Message length, 20.8
userid, idIoTagent, light, 569.2786069651742, sample_timestamp, 09:35:40, received timestamp, 16/06:35:45, Message length, 20.8
userid, idIoTagent, light, 569.5497630331754, sample_timestamp, 09:35:41, received timestamp, 16/06:35:45, Message length, 20.8
userid, idIoTagent, light, 569.2760180995475, sample_timestamp, 09:35:42, received timestamp, 16/06:35:45, Message length, 20.8
userid, idIoTagent, light, 566.2878787878788, sample_timestamp, 09:35:44, received timestamp, 16/06:35:45, Message length, 20.8
userid, idIoTagent, light, 569.1666666666667, sample_timestamp, 09:37:10, received timestamp, 16/06:37:14, Message length, 20.8
userid, idIoTagent, light, 569.1772151898736, sample_timestamp, 09:37:11, received timestamp, 16/06:37:14, Message length, 20.8
userid, idIoTagent, light, 569.185393258427, sample_timestamp, 09:37:12, received timestamp, 16/06:37:14, Message length, 20.8
userid, idIoTagent, light, 569.1919191919193, sample_timestamp, 09:37:13, received timestamp, 16/06:37:14, Message length, 20.8
userid, idIoTagent, light, 569.7247706422019, sample_timestamp, 09:37:14, received timestamp, 16/06:37:14, Message length, 20.8
userid, idIoTagent, light, 570.1680672268908, sample_timestamp, 09:37:15, received timestamp, 16/06:37:19, Message length, 20.867
userid, idIoTagent, light, 569.6511627906976, sample_timestamp, 09:37:16, received timestamp, 16/06:37:19, Message length, 20.867
userid, idIoTagent, light, 569.2086330935252, sample_timestamp, 09:37:17, received timestamp, 16/06:37:19, Message length, 20.867
userid, idIoTagent, light, 569.5973154362417, sample_timestamp, 09:37:18, received timestamp, 16/06:37:19, Message length, 20.867
userid, idIoTagent, light, 571.0220125786163, sample_timestamp, 09:37:19, received timestamp, 16/06:37:19, Message length, 20.867
userid, idIoTagent, light, 571.2573964497041, sample_timestamp, 09:37:20, received timestamp, 16/06:37:26, Message length, 20.867
userid, idIoTagent, light, 570.8240223463688, sample_timestamp, 09:37:21, received timestamp, 16/06:37:26, Message length, 20.867
userid, idIoTagent, light, 570.7407407407408, sample_timestamp, 09:37:22, received timestamp, 16/06:37:26, Message length, 20.867
userid, idIoTagent, light, 570.9547738693467, sample_timestamp, 09:37:24, received timestamp, 16/06:37:26, Message length, 20.867
userid, idIoTagent, light, 571.1483253588517, sample_timestamp, 09:37:25, received timestamp, 16/06:37:26, Message length, 20.867
userid, idIoTagent, light, 572.1118721461188, sample_timestamp, 09:37:26, received timestamp, 16/06:37:32, Message length, 20.867
userid, idIoTagent, light, 572.2379912663755, sample_timestamp, 09:37:28, received timestamp, 16/06:37:32, Message length, 20.867
userid, idIoTagent, light, 572.1129707112971, sample_timestamp, 09:37:29, received timestamp, 16/06:37:32, Message length, 20.867
userid, idIoTagent, light, 571.9979919678715, sample_timestamp, 09:37:31, received timestamp, 16/06:37:32, Message length, 20.867
userid, idIoTagent, light, 573.1451612903226, sample_timestamp, 09:37:32, received timestamp, 16/06:37:32, Message length, 20.867
userid, idIoTagent, light, 572.1951219512194, sample_timestamp, 09:37:33, received timestamp, 16/06:37:36, Message length, 20.8
userid, idIoTagent, light, 572.7450980392158, sample_timestamp, 09:37:34, received timestamp, 16/06:37:36, Message length, 20.8
userid, idIoTagent, light, 572.172131147541, sample_timestamp, 09:37:34, received timestamp, 16/06:37:36, Message length, 20.8
userid, idIoTagent, light, 570.9507042253522, sample_timestamp, 09:37:35, received timestamp, 16/06:37:36, Message length, 20.8
userid, idIoTagent, light, 571.4506172839506, sample_timestamp, 09:37:36, received timestamp, 16/06:37:36, Message length, 20.8
userid, idIoTagent, light, 570.5769230769231, sample_timestamp, 09:37:37, received timestamp, 16/06:37:41, Message length, 20.867
userid, idIoTagent, light, 570.4455445544554, sample_timestamp, 09:37:38, received timestamp, 16/06:37:41, Message length, 20.867
userid, idIoTagent, light, 570.3378378378379, sample_timestamp, 09:37:39, received timestamp, 16/06:37:41, Message length, 20.867
userid, idIoTagent, light, 569.7727272727273, sample_timestamp, 09:37:40, received timestamp, 16/06:37:41, Message length, 20.867
userid, idIoTagent, light, 571.0496183206108, sample_timestamp, 09:37:41, received timestamp, 16/06:37:41, Message length, 20.867
userid, idIoTagent, light, 571.3297872340426, sample_timestamp, 09:37:42, received timestamp, 16/06:37:47, Message length, 20.867
userid, idIoTagent, light, 570.8112582781457, sample_timestamp, 09:37:43, received timestamp, 16/06:37:47, Message length, 20.867
userid, idIoTagent, light, 571.0714285714284, sample_timestamp, 09:37:44, received timestamp, 16/06:37:47, Message length, 20.867
userid, idIoTagent, light, 570.6286549707603, sample_timestamp, 09:37:45, received timestamp, 16/06:37:47, Message length, 20.867
userid, idIoTagent, light, 570.8701657458564, sample_timestamp, 09:37:46, received timestamp, 16/06:37:47, Message length, 20.867
userid, idIoTagent, light, 571.086387434555, sample_timestamp, 09:37:48, received timestamp, 16/06:37:54, Message length, 20.8
userid, idIoTagent, light, 571.2810945273633, sample_timestamp, 09:37:49, received timestamp, 16/06:37:54, Message length, 20.8
userid, idIoTagent, light, 571.1848341232228, sample_timestamp, 09:37:50, received timestamp, 16/06:37:54, Message length, 20.8
userid, idIoTagent, light, 571.0972850678734, sample_timestamp, 09:37:52, received timestamp, 16/06:37:54, Message length, 20.8
userid, idIoTagent, light, 570.7683982683983, sample_timestamp, 09:37:53, received timestamp, 16/06:37:54, Message length, 20.8
userid, idIoTagent, light, 571.3346613545817, sample_timestamp, 09:37:56, received timestamp, 16/06:38:23, Message length, 22.818
userid, idIoTagent, light, 570.0308641975308, sample_timestamp, 09:38:01, received timestamp, 16/06:38:23, Message length, 22.818
userid, idIoTagent, light, 570.514184397163, sample_timestamp, 09:38:07, received timestamp, 16/06:38:23, Message length, 22.818
userid, idIoTagent, light, 570.136815920398, sample_timestamp, 09:38:14, received timestamp, 16/06:38:23, Message length, 22.818
userid, idIoTagent, light, 571.2903225806451, sample_timestamp, 09:38:23, received timestamp, 16/06:38:23, Message length, 22.818
userid, idIoTagent, light, 570.5769230769231, sample_timestamp, 09:38:27, received timestamp, 16/06:38:54, Message length, 23.0
userid, idIoTagent, light, 570.4304635761589, sample_timestamp, 09:38:33, received timestamp, 16/06:38:54, Message length, 23.0
userid, idIoTagent, light, 570.6398104265404, sample_timestamp, 09:38:41, received timestamp, 16/06:38:54, Message length, 23.0
userid, idIoTagent, light, 572.1951219512194, sample_timestamp, 09:38:49, received timestamp, 16/06:38:54, Message length, 23.0
userid, idIoTagent, light, 568.7376237623762, sample_timestamp, 09:38:53, received timestamp, 16/06:38:54, Message length, 23.0
userid, idIoTagent, light, 569.1666666666667, sample_timestamp, 09:39:42, received timestamp, 16/06:39:52, Message length, 20.8
userid, idIoTagent, light, 569.1772151898736, sample_timestamp, 09:39:44, received timestamp, 16/06:39:52, Message length, 20.8
userid, idIoTagent, light, 569.185393258427, sample_timestamp, 09:39:46, received timestamp, 16/06:39:52, Message length, 20.8
userid, idIoTagent, light, 569.7727272727274, sample_timestamp, 09:39:49, received timestamp, 16/06:39:52, Message length, 20.8
userid, idIoTagent, light, 569.1972477064221, sample_timestamp, 09:39:51, received timestamp, 16/06:39:52, Message length, 20.8
userid, idIoTagent, light, 569.2016806722689, sample_timestamp, 09:39:54, received timestamp, 16/06:40:04, Message length, 20.733
userid, idIoTagent, light, 567.8682170542636, sample_timestamp, 09:39:56, received timestamp, 16/06:40:04, Message length, 20.733
userid, idIoTagent, light, 568.3812949640288, sample_timestamp, 09:39:59, received timestamp, 16/06:40:04, Message length, 20.733
userid, idIoTagent, light, 568.0536912751679, sample_timestamp, 09:40:01, received timestamp, 16/06:40:04, Message length, 20.733
userid, idIoTagent, light, 568.12893081761, sample_timestamp, 09:40:04, received timestamp, 16/06:40:04, Message length, 20.733
userid, idIoTagent, light, 568.5355029585799, sample_timestamp, 09:40:07, received timestamp, 16/06:40:18, Message length, 20.8
userid, idIoTagent, light, 568.5754189944134, sample_timestamp, 09:40:09, received timestamp, 16/06:40:18, Message length, 20.8
userid, idIoTagent, light, 568.3068783068783, sample_timestamp, 09:40:12, received timestamp, 16/06:40:18, Message length, 20.8
userid, idIoTagent, light, 568.643216080402, sample_timestamp, 09:40:15, received timestamp, 16/06:40:18, Message length, 20.8
userid, idIoTagent, light, 568.6722488038278, sample_timestamp, 09:40:18, received timestamp, 16/06:40:18, Message length, 20.8
userid, idIoTagent, light, 568.4360730593608, sample_timestamp, 09:40:20, received timestamp, 16/06:40:32, Message length, 20.8
userid, idIoTagent, light, 571.735807860262, sample_timestamp, 09:40:23, received timestamp, 16/06:40:32, Message length, 20.8
userid, idIoTagent, light, 571.8723849372385, sample_timestamp, 09:40:26, received timestamp, 16/06:40:32, Message length, 20.8
userid, idIoTagent, light, 571.9979919678715, sample_timestamp, 09:40:29, received timestamp, 16/06:40:32, Message length, 20.8
userid, idIoTagent, light, 573.1451612903226, sample_timestamp, 09:40:32, received timestamp, 16/06:40:32, Message length, 20.8
userid, idIoTagent, light, 572.1951219512194, sample_timestamp, 09:40:34, received timestamp, 16/06:40:44, Message length, 20.8
userid, idIoTagent, light, 573.872549019608, sample_timestamp, 09:40:37, received timestamp, 16/06:40:44, Message length, 20.8
userid, idIoTagent, light, 573.1147540983607, sample_timestamp, 09:40:39, received timestamp, 16/06:40:44, Message length, 20.8
userid, idIoTagent, light, 571.7605633802818, sample_timestamp, 09:40:41, received timestamp, 16/06:40:44, Message length, 20.8
userid, idIoTagent, light, 572.1604938271604, sample_timestamp, 09:40:44, received timestamp, 16/06:40:44, Message length, 20.8
userid, idIoTagent, light, 571.8406593406593, sample_timestamp, 09:40:46, received timestamp, 16/06:40:56, Message length, 20.667
userid, idIoTagent, light, 572.1534653465346, sample_timestamp, 09:40:48, received timestamp, 16/06:40:56, Message length, 20.667
userid, idIoTagent, light, 572.40990990991, sample_timestamp, 09:40:51, received timestamp, 16/06:40:56, Message length, 20.667
userid, idIoTagent, light, 572.1487603305785, sample_timestamp, 09:40:53, received timestamp, 16/06:40:56, Message length, 20.667
userid, idIoTagent, light, 569.732824427481, sample_timestamp, 09:40:56, received timestamp, 16/06:40:56, Message length, 20.667
userid, idIoTagent, light, 569.2907801418439, sample_timestamp, 09:40:58, received timestamp, 16/06:41:10, Message length, 20.867
userid, idIoTagent, light, 570.0496688741722, sample_timestamp, 09:41:01, received timestamp, 16/06:41:10, Message length, 20.867
userid, idIoTagent, light, 568.9285714285713, sample_timestamp, 09:41:04, received timestamp, 16/06:41:10, Message length, 20.867
userid, idIoTagent, light, 572.3099415204679, sample_timestamp, 09:41:06, received timestamp, 16/06:41:10, Message length, 20.867
userid, idIoTagent, light, 572.1408839779006, sample_timestamp, 09:41:09, received timestamp, 16/06:41:10, Message length, 20.867
userid, idIoTagent, light, 571.6884816753927, sample_timestamp, 09:41:12, received timestamp, 16/06:41:24, Message length, 20.867
userid, idIoTagent, light, 572.1393034825871, sample_timestamp, 09:41:14, received timestamp, 16/06:41:24, Message length, 20.867
userid, idIoTagent, light, 572.0023696682465, sample_timestamp, 09:41:17, received timestamp, 16/06:41:24, Message length, 20.867
userid, idIoTagent, light, 564.8529411764706, sample_timestamp, 09:41:20, received timestamp, 16/06:41:24, Message length, 20.867
userid, idIoTagent, light, 566.2878787878788, sample_timestamp, 09:41:23, received timestamp, 16/06:41:24, Message length, 20.867
userid, idIoTagent, light, 565.8333333333334, sample_timestamp, 09:42:28, received timestamp, 16/06:42:38, Message length, 20.867
