userid, idIoTagent, temp, 24.25, sample_timestamp, 16:23:11, received timestamp, 13/13:23:21, Message length, 169
userid, idIoTagent, quality, 400, sample_timestamp, 14:13:03, received timestamp, 14/11:13:13, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:13:07, received timestamp, 14/11:13:13, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:13:12, received timestamp, 14/11:13:13, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:13:17, received timestamp, 14/11:13:37, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:13:21, received timestamp, 14/11:13:37, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:13:26, received timestamp, 14/11:13:37, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:13:31, received timestamp, 14/11:13:37, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:13:36, received timestamp, 14/11:13:37, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:13:41, received timestamp, 14/11:14:01, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:13:45, received timestamp, 14/11:14:01, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:13:50, received timestamp, 14/11:14:01, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:13:55, received timestamp, 14/11:14:01, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:14:00, received timestamp, 14/11:14:01, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:14:05, received timestamp, 14/11:14:22, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:14:09, received timestamp, 14/11:14:22, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:14:13, received timestamp, 14/11:14:22, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:14:17, received timestamp, 14/11:14:22, Message length, 312
userid, idIoTagent, quality, 423, sample_timestamp, 14:14:22, received timestamp, 14/11:14:22, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:14:26, received timestamp, 14/11:14:44, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:14:30, received timestamp, 14/11:14:44, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:14:35, received timestamp, 14/11:14:44, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:14:39, received timestamp, 14/11:14:44, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:14:44, received timestamp, 14/11:14:44, Message length, 312
userid, idIoTagent, quality, 723, sample_timestamp, 14:14:48, received timestamp, 14/11:15:08, Message length, 312
userid, idIoTagent, quality, 593, sample_timestamp, 14:14:53, received timestamp, 14/11:15:08, Message length, 312
userid, idIoTagent, quality, 485, sample_timestamp, 14:14:58, received timestamp, 14/11:15:08, Message length, 312
userid, idIoTagent, quality, 451, sample_timestamp, 14:15:02, received timestamp, 14/11:15:08, Message length, 312
userid, idIoTagent, quality, 422, sample_timestamp, 14:15:07, received timestamp, 14/11:15:08, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:15:12, received timestamp, 14/11:15:32, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:15:17, received timestamp, 14/11:15:32, Message length, 312
userid, idIoTagent, quality, 402, sample_timestamp, 14:15:21, received timestamp, 14/11:15:32, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:15:26, received timestamp, 14/11:15:32, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:15:31, received timestamp, 14/11:15:32, Message length, 312
userid, idIoTagent, quality, 402, sample_timestamp, 14:15:36, received timestamp, 14/11:15:55, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:15:41, received timestamp, 14/11:15:55, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:15:46, received timestamp, 14/11:15:55, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:15:50, received timestamp, 14/11:15:55, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:15:55, received timestamp, 14/11:15:55, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:15:59, received timestamp, 14/11:16:17, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:16:03, received timestamp, 14/11:16:17, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:16:07, received timestamp, 14/11:16:17, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:16:12, received timestamp, 14/11:16:17, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:16:16, received timestamp, 14/11:16:17, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:16:21, received timestamp, 14/11:16:39, Message length, 312
userid, idIoTagent, quality, 458, sample_timestamp, 14:16:25, received timestamp, 14/11:16:39, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:16:30, received timestamp, 14/11:16:39, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:16:34, received timestamp, 14/11:16:39, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:16:39, received timestamp, 14/11:16:39, Message length, 312
userid, idIoTagent, quality, 625, sample_timestamp, 14:16:43, received timestamp, 14/11:17:03, Message length, 313
userid, idIoTagent, quality, 451, sample_timestamp, 14:16:48, received timestamp, 14/11:17:03, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:16:53, received timestamp, 14/11:17:03, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:16:58, received timestamp, 14/11:17:03, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:17:02, received timestamp, 14/11:17:03, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:17:07, received timestamp, 14/11:17:28, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:17:12, received timestamp, 14/11:17:28, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:17:17, received timestamp, 14/11:17:28, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:17:22, received timestamp, 14/11:17:28, Message length, 313
userid, idIoTagent, quality, 410, sample_timestamp, 14:17:27, received timestamp, 14/11:17:28, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:17:32, received timestamp, 14/11:17:49, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:17:36, received timestamp, 14/11:17:49, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:17:40, received timestamp, 14/11:17:49, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:17:45, received timestamp, 14/11:17:49, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:17:49, received timestamp, 14/11:17:49, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:17:53, received timestamp, 14/11:18:11, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:17:58, received timestamp, 14/11:18:11, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:18:02, received timestamp, 14/11:18:11, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:18:06, received timestamp, 14/11:18:11, Message length, 313
userid, idIoTagent, quality, 431, sample_timestamp, 14:18:11, received timestamp, 14/11:18:11, Message length, 313
userid, idIoTagent, quality, 427, sample_timestamp, 14:18:15, received timestamp, 14/11:18:35, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:18:20, received timestamp, 14/11:18:35, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:18:25, received timestamp, 14/11:18:35, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:18:29, received timestamp, 14/11:18:35, Message length, 313
userid, idIoTagent, quality, 595, sample_timestamp, 14:18:34, received timestamp, 14/11:18:35, Message length, 313
userid, idIoTagent, quality, 522, sample_timestamp, 14:18:39, received timestamp, 14/11:18:59, Message length, 313
userid, idIoTagent, quality, 522, sample_timestamp, 14:18:43, received timestamp, 14/11:18:59, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:18:48, received timestamp, 14/11:18:59, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:18:53, received timestamp, 14/11:18:59, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:18:58, received timestamp, 14/11:18:59, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:19:03, received timestamp, 14/11:19:22, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:19:08, received timestamp, 14/11:19:22, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:19:13, received timestamp, 14/11:19:22, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:19:18, received timestamp, 14/11:19:22, Message length, 311
userid, idIoTagent, quality, 568, sample_timestamp, 14:19:22, received timestamp, 14/11:19:22, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:19:26, received timestamp, 14/11:19:44, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:19:30, received timestamp, 14/11:19:44, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:19:35, received timestamp, 14/11:19:44, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:19:39, received timestamp, 14/11:19:44, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:19:43, received timestamp, 14/11:19:44, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:19:48, received timestamp, 14/11:20:06, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:19:52, received timestamp, 14/11:20:06, Message length, 312
userid, idIoTagent, quality, 426, sample_timestamp, 14:19:57, received timestamp, 14/11:20:06, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:20:01, received timestamp, 14/11:20:06, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:20:06, received timestamp, 14/11:20:06, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:20:10, received timestamp, 14/11:20:30, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:20:15, received timestamp, 14/11:20:30, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:20:20, received timestamp, 14/11:20:30, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:20:24, received timestamp, 14/11:20:30, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:20:29, received timestamp, 14/11:20:30, Message length, 313
userid, idIoTagent, quality, 674, sample_timestamp, 14:20:34, received timestamp, 14/11:20:55, Message length, 313
userid, idIoTagent, quality, 600, sample_timestamp, 14:20:39, received timestamp, 14/11:20:55, Message length, 313
userid, idIoTagent, quality, 554, sample_timestamp, 14:20:44, received timestamp, 14/11:20:55, Message length, 313
userid, idIoTagent, quality, 402, sample_timestamp, 14:20:49, received timestamp, 14/11:20:55, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:20:54, received timestamp, 14/11:20:55, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:20:59, received timestamp, 14/11:21:16, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:21:04, received timestamp, 14/11:21:16, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:21:08, received timestamp, 14/11:21:16, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:21:12, received timestamp, 14/11:21:16, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:21:16, received timestamp, 14/11:21:16, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:21:20, received timestamp, 14/11:21:38, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:21:25, received timestamp, 14/11:21:38, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:21:29, received timestamp, 14/11:21:38, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:21:34, received timestamp, 14/11:21:38, Message length, 313
userid, idIoTagent, quality, 424, sample_timestamp, 14:21:38, received timestamp, 14/11:21:38, Message length, 313
userid, idIoTagent, quality, 493, sample_timestamp, 14:21:42, received timestamp, 14/11:22:01, Message length, 312
userid, idIoTagent, quality, 435, sample_timestamp, 14:21:47, received timestamp, 14/11:22:01, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:21:52, received timestamp, 14/11:22:01, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:21:56, received timestamp, 14/11:22:01, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:22:01, received timestamp, 14/11:22:01, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:22:05, received timestamp, 14/11:22:25, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:22:10, received timestamp, 14/11:22:25, Message length, 313
userid, idIoTagent, quality, 700, sample_timestamp, 14:22:15, received timestamp, 14/11:22:25, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:22:20, received timestamp, 14/11:22:25, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:22:25, received timestamp, 14/11:22:25, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:22:29, received timestamp, 14/11:22:50, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:22:34, received timestamp, 14/11:22:50, Message length, 312
userid, idIoTagent, quality, 415, sample_timestamp, 14:22:39, received timestamp, 14/11:22:50, Message length, 312
userid, idIoTagent, quality, 427, sample_timestamp, 14:22:44, received timestamp, 14/11:22:50, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:22:49, received timestamp, 14/11:22:50, Message length, 312
userid, idIoTagent, quality, 406, sample_timestamp, 14:22:54, received timestamp, 14/11:23:11, Message length, 313
userid, idIoTagent, quality, 401, sample_timestamp, 14:22:58, received timestamp, 14/11:23:11, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:23:02, received timestamp, 14/11:23:11, Message length, 313
userid, idIoTagent, quality, 407, sample_timestamp, 14:23:06, received timestamp, 14/11:23:11, Message length, 313
userid, idIoTagent, quality, 421, sample_timestamp, 14:23:11, received timestamp, 14/11:23:11, Message length, 313
userid, idIoTagent, quality, 422, sample_timestamp, 14:23:15, received timestamp, 14/11:23:33, Message length, 313
userid, idIoTagent, quality, 422, sample_timestamp, 14:23:19, received timestamp, 14/11:23:33, Message length, 313
userid, idIoTagent, quality, 433, sample_timestamp, 14:23:24, received timestamp, 14/11:23:33, Message length, 313
userid, idIoTagent, quality, 424, sample_timestamp, 14:23:28, received timestamp, 14/11:23:33, Message length, 313
userid, idIoTagent, quality, 613, sample_timestamp, 14:23:33, received timestamp, 14/11:23:33, Message length, 313
userid, idIoTagent, quality, 477, sample_timestamp, 14:23:37, received timestamp, 14/11:23:57, Message length, 313
userid, idIoTagent, quality, 413, sample_timestamp, 14:23:42, received timestamp, 14/11:23:57, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:23:47, received timestamp, 14/11:23:57, Message length, 313
userid, idIoTagent, quality, 401, sample_timestamp, 14:23:51, received timestamp, 14/11:23:57, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:23:56, received timestamp, 14/11:23:57, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:24:01, received timestamp, 14/11:24:21, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:24:05, received timestamp, 14/11:24:21, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:24:10, received timestamp, 14/11:24:21, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:24:15, received timestamp, 14/11:24:21, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:24:20, received timestamp, 14/11:24:21, Message length, 311
userid, idIoTagent, quality, 415, sample_timestamp, 14:24:25, received timestamp, 14/11:24:44, Message length, 311
userid, idIoTagent, quality, 405, sample_timestamp, 14:24:30, received timestamp, 14/11:24:44, Message length, 311
userid, idIoTagent, quality, 414, sample_timestamp, 14:24:35, received timestamp, 14/11:24:44, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:24:39, received timestamp, 14/11:24:44, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:24:43, received timestamp, 14/11:24:44, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:24:48, received timestamp, 14/11:25:06, Message length, 311
userid, idIoTagent, quality, 490, sample_timestamp, 14:24:52, received timestamp, 14/11:25:06, Message length, 311
userid, idIoTagent, quality, 407, sample_timestamp, 14:24:56, received timestamp, 14/11:25:06, Message length, 311
userid, idIoTagent, quality, 420, sample_timestamp, 14:25:01, received timestamp, 14/11:25:06, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:25:05, received timestamp, 14/11:25:06, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:25:10, received timestamp, 14/11:25:28, Message length, 313
userid, idIoTagent, quality, 488, sample_timestamp, 14:25:14, received timestamp, 14/11:25:28, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:25:19, received timestamp, 14/11:25:28, Message length, 313
userid, idIoTagent, quality, 643, sample_timestamp, 14:25:23, received timestamp, 14/11:25:28, Message length, 313
userid, idIoTagent, quality, 426, sample_timestamp, 14:25:28, received timestamp, 14/11:25:28, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:25:32, received timestamp, 14/11:25:52, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:25:37, received timestamp, 14/11:25:52, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:25:42, received timestamp, 14/11:25:52, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:25:46, received timestamp, 14/11:25:52, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:25:51, received timestamp, 14/11:25:52, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:25:56, received timestamp, 14/11:26:17, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:26:01, received timestamp, 14/11:26:17, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:26:06, received timestamp, 14/11:26:17, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:26:11, received timestamp, 14/11:26:17, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:26:16, received timestamp, 14/11:26:17, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:26:21, received timestamp, 14/11:26:38, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:26:25, received timestamp, 14/11:26:38, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:26:29, received timestamp, 14/11:26:38, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:26:33, received timestamp, 14/11:26:38, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:26:38, received timestamp, 14/11:26:38, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:26:42, received timestamp, 14/11:27:00, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:26:46, received timestamp, 14/11:27:00, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:26:51, received timestamp, 14/11:27:00, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:26:55, received timestamp, 14/11:27:00, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:27:00, received timestamp, 14/11:27:00, Message length, 311
userid, idIoTagent, quality, 400, sample_timestamp, 14:27:04, received timestamp, 14/11:27:24, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:27:09, received timestamp, 14/11:27:24, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:27:13, received timestamp, 14/11:27:24, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:27:18, received timestamp, 14/11:27:24, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:27:23, received timestamp, 14/11:27:24, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:27:27, received timestamp, 14/11:27:48, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:27:32, received timestamp, 14/11:27:48, Message length, 313
userid, idIoTagent, quality, 419, sample_timestamp, 14:27:37, received timestamp, 14/11:27:48, Message length, 313
userid, idIoTagent, quality, 463, sample_timestamp, 14:27:42, received timestamp, 14/11:27:48, Message length, 313
userid, idIoTagent, quality, 624, sample_timestamp, 14:27:47, received timestamp, 14/11:27:48, Message length, 313
userid, idIoTagent, quality, 740, sample_timestamp, 14:27:52, received timestamp, 14/11:28:11, Message length, 313
userid, idIoTagent, quality, 649, sample_timestamp, 14:27:57, received timestamp, 14/11:28:11, Message length, 313
userid, idIoTagent, quality, 701, sample_timestamp, 14:28:02, received timestamp, 14/11:28:11, Message length, 313
userid, idIoTagent, quality, 609, sample_timestamp, 14:28:07, received timestamp, 14/11:28:11, Message length, 313
userid, idIoTagent, quality, 464, sample_timestamp, 14:28:11, received timestamp, 14/11:28:11, Message length, 313
userid, idIoTagent, quality, 662, sample_timestamp, 14:28:15, received timestamp, 14/11:28:33, Message length, 313
userid, idIoTagent, quality, 455, sample_timestamp, 14:28:19, received timestamp, 14/11:28:33, Message length, 313
userid, idIoTagent, quality, 647, sample_timestamp, 14:28:24, received timestamp, 14/11:28:33, Message length, 313
userid, idIoTagent, quality, 602, sample_timestamp, 14:28:28, received timestamp, 14/11:28:33, Message length, 313
userid, idIoTagent, quality, 488, sample_timestamp, 14:28:32, received timestamp, 14/11:28:33, Message length, 313
userid, idIoTagent, quality, 498, sample_timestamp, 14:28:37, received timestamp, 14/11:28:55, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:28:41, received timestamp, 14/11:28:55, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:28:46, received timestamp, 14/11:28:55, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:28:50, received timestamp, 14/11:28:55, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:28:55, received timestamp, 14/11:28:55, Message length, 312
userid, idIoTagent, quality, 404, sample_timestamp, 14:28:59, received timestamp, 14/11:29:19, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:29:04, received timestamp, 14/11:29:19, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:29:09, received timestamp, 14/11:29:19, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:29:13, received timestamp, 14/11:29:19, Message length, 312
userid, idIoTagent, quality, 635, sample_timestamp, 14:29:18, received timestamp, 14/11:29:19, Message length, 312
userid, idIoTagent, quality, 456, sample_timestamp, 14:29:23, received timestamp, 14/11:29:43, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:29:28, received timestamp, 14/11:29:43, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:29:33, received timestamp, 14/11:29:43, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:29:37, received timestamp, 14/11:29:43, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:29:42, received timestamp, 14/11:29:43, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:29:47, received timestamp, 14/11:30:05, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:29:52, received timestamp, 14/11:30:05, Message length, 313
userid, idIoTagent, quality, 447, sample_timestamp, 14:29:57, received timestamp, 14/11:30:05, Message length, 313
userid, idIoTagent, quality, 500, sample_timestamp, 14:30:01, received timestamp, 14/11:30:05, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:30:05, received timestamp, 14/11:30:05, Message length, 313
userid, idIoTagent, quality, 819, sample_timestamp, 14:30:09, received timestamp, 14/11:30:27, Message length, 312
userid, idIoTagent, quality, 582, sample_timestamp, 14:30:14, received timestamp, 14/11:30:27, Message length, 312
userid, idIoTagent, quality, 453, sample_timestamp, 14:30:18, received timestamp, 14/11:30:27, Message length, 312
userid, idIoTagent, quality, 439, sample_timestamp, 14:30:22, received timestamp, 14/11:30:27, Message length, 312
userid, idIoTagent, quality, 445, sample_timestamp, 14:30:27, received timestamp, 14/11:30:27, Message length, 312
userid, idIoTagent, quality, 449, sample_timestamp, 14:30:31, received timestamp, 14/11:30:50, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:30:36, received timestamp, 14/11:30:50, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:30:40, received timestamp, 14/11:30:50, Message length, 312
userid, idIoTagent, quality, 419, sample_timestamp, 14:30:45, received timestamp, 14/11:30:50, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:30:50, received timestamp, 14/11:30:50, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:30:54, received timestamp, 14/11:31:14, Message length, 313
userid, idIoTagent, quality, 496, sample_timestamp, 14:30:59, received timestamp, 14/11:31:14, Message length, 313
userid, idIoTagent, quality, 420, sample_timestamp, 14:31:04, received timestamp, 14/11:31:14, Message length, 313
userid, idIoTagent, quality, 487, sample_timestamp, 14:31:09, received timestamp, 14/11:31:14, Message length, 313
userid, idIoTagent, quality, 554, sample_timestamp, 14:31:13, received timestamp, 14/11:31:14, Message length, 313
userid, idIoTagent, quality, 408, sample_timestamp, 14:31:18, received timestamp, 14/11:31:38, Message length, 313
userid, idIoTagent, quality, 502, sample_timestamp, 14:31:23, received timestamp, 14/11:31:38, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:31:28, received timestamp, 14/11:31:38, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:31:33, received timestamp, 14/11:31:38, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:31:38, received timestamp, 14/11:31:38, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:31:42, received timestamp, 14/11:32:00, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:31:47, received timestamp, 14/11:32:00, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:31:51, received timestamp, 14/11:32:00, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:31:55, received timestamp, 14/11:32:00, Message length, 312
userid, idIoTagent, quality, 400, sample_timestamp, 14:31:59, received timestamp, 14/11:32:00, Message length, 312
userid, idIoTagent, quality, 420, sample_timestamp, 14:32:04, received timestamp, 14/11:32:22, Message length, 314
userid, idIoTagent, quality, 482, sample_timestamp, 14:32:08, received timestamp, 14/11:32:22, Message length, 314
userid, idIoTagent, quality, 400, sample_timestamp, 14:32:13, received timestamp, 14/11:32:22, Message length, 314
userid, idIoTagent, quality, 1055, sample_timestamp, 14:32:17, received timestamp, 14/11:32:22, Message length, 314
userid, idIoTagent, quality, 721, sample_timestamp, 14:32:22, received timestamp, 14/11:32:22, Message length, 314
userid, idIoTagent, quality, 701, sample_timestamp, 14:32:26, received timestamp, 14/11:32:46, Message length, 312
userid, idIoTagent, quality, 503, sample_timestamp, 14:32:31, received timestamp, 14/11:32:46, Message length, 312
userid, idIoTagent, quality, 409, sample_timestamp, 14:32:35, received timestamp, 14/11:32:46, Message length, 312
userid, idIoTagent, quality, 506, sample_timestamp, 14:32:40, received timestamp, 14/11:32:46, Message length, 312
userid, idIoTagent, quality, 432, sample_timestamp, 14:32:45, received timestamp, 14/11:32:46, Message length, 312
userid, idIoTagent, quality, 469, sample_timestamp, 14:32:50, received timestamp, 14/11:33:10, Message length, 313
userid, idIoTagent, quality, 484, sample_timestamp, 14:32:54, received timestamp, 14/11:33:10, Message length, 313
userid, idIoTagent, quality, 446, sample_timestamp, 14:32:59, received timestamp, 14/11:33:10, Message length, 313
userid, idIoTagent, quality, 400, sample_timestamp, 14:33:04, received timestamp, 14/11:33:10, Message length, 313
userid, idIoTagent, quality, 420, sample_timestamp, 14:33:09, received timestamp, 14/11:33:10, Message length, 313
